Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
6676,-2772,-12204,-9672,572,-1185,1838,-1342
6685,-2984,-12360,-9548,584,-1106,1895,-1327
6694,-2924,-12556,-9656,567,-1054,1837,-1345
6703,-2772,-12504,-9304,565,-1048,1779,-1376
6802,-2228,-12672,-10056,567,690,1394,-1359
6811,-2396,-12440,-9936,570,501,1286,-1388
6820,-2564,-12380,-9728,558,183,1211,-1423
6829,-2336,-12352,-9696,563,-323,1210,-1388
6838,-2472,-12572,-9688,565,-776,1105,-1410
6847,-2588,-12588,-9732,566,-1131,1070,-1425
6856,-2752,-12504,-9556,551,-1486,1077,-1393
6865,-2704,-12564,-9640,567,-1658,940,-1457
6874,-2668,-12448,-9804,561,-1788,898,-1424
6883,-2620,-12464,-9548,570,-1939,859,-1442
6982,-1736,-13080,-9852,557,-794,317,-1262
6991,-1804,-13368,-9944,553,-676,205,-1271
7000,-1716,-13516,-9872,557,-675,200,-1248
7009,-1632,-13604,-9980,555,-858,129,-1203
7018,-1392,-13884,-10280,562,-998,23,-1172
7027,-956,-13968,-10368,551,-1190,-41,-1168
7036,-624,-14212,-10656,556,-1435,-103,-1124
7045,-588,-14356,-10868,554,-1534,-168,-1086
7054,-620,-14428,-10936,555,-1386,-277,-1060
7063,-600,-14268,-10876,555,-1307,-336,-1038
7162,-2144,-15220,-9568,558,4491,-785,-522
7171,-2392,-16124,-9644,538,5549,-875,-444
7180,-2600,-16736,-9696,541,7012,-864,-316
7189,-2608,-17328,-9740,539,8569,-802,-151
7198,-2540,-17948,-9716,544,10367,-877,-25
7207,-2092,-18532,-9344,546,12034,-887,151
7216,-1852,-19312,-9296,544,13513,-879,343
7225,-1716,-19756,-8924,533,14810,-840,582
7234,-1880,-20044,-8968,548,16156,-860,803
7243,-2024,-20380,-9020,544,17409,-922,1061
7342,-3268,-27596,-3708,522,16718,-2208,6081
7351,-3596,-27604,-3664,535,20029,-2288,6872
7360,-3832,-27204,-3656,538,23103,-2403,7600
7369,-3568,-26328,-3752,524,25705,-2420,8454
7378,-3456,-25388,-3736,537,27305,-2456,9321
7387,-3240,-24496,-3696,536,27974,-2536,10194
7396,-3008,-23820,-3816,534,28151,-2536,11077
7405,-2796,-23528,-3620,532,28198,-2451,11982
7414,-2768,-23184,-3708,532,28754,-2404,12927
7423,-2608,-22808,-3672,526,29801,-2284,13875
7522,-3680,-7216,-1828,528,5006,-1297,21636
7531,-4768,-7660,-1320,542,1290,-1599,22036
7540,-4792,-8060,-1188,535,-1534,-2059,22486
7549,-4460,-8316,-896,559,-3270,-2503,22881
7558,-4888,-8956,-724,536,-4066,-2900,23259
7567,-4932,-8988,-564,544,-3905,-3320,23657
7576,-6276,-7876,-1180,529,-4256,-3690,23978
7585,-7748,-8268,-1328,528,-5072,-4095,24225
7594,-9392,-9640,-656,533,-5926,-4486,24512
7603,-10200,-9452,-736,524,-6175,-4916,24781
7702,-7832,440,4408,517,-4245,-7490,26584
7711,-7836,1952,5248,522,-6417,-7622,26521
7720,-7764,3060,6028,525,-8749,-7711,26361
7729,-7628,3996,6580,529,-11075,-7853,26184
7738,-7828,4296,6460,510,-12926,-8008,25924
7747,-8432,3796,6164,522,-14125,-8039,25597
7756,-7872,2844,6084,534,-14149,-8173,25392
7765,-6600,2412,6628,532,-12745,-8166,25170
7774,-6420,2572,7196,522,-10560,-7944,24936
7783,-6288,3476,7528,522,-8637,-7725,24807
7882,-8560,7068,11396,509,-9570,-2278,21118
7891,-8656,6756,11772,568,-9021,-1799,20757
7900,-8492,7016,12256,580,-8159,-1245,20428
7909,-8304,8080,12576,573,-7156,-849,20102
7918,-8716,9400,12316,585,-6602,-397,19689
7927,-7200,8868,12472,576,-6733,-7,19452
7936,-6696,10256,12664,591,-7388,257,19159
7945,-6988,9992,13440,607,-7828,676,18854
7954,-7408,8748,13944,590,-7980,796,18518
7963,-7208,8236,13836,602,-7286,1081,18216
8062,-12676,-7928,15744,593,-12548,977,15475
8071,-7756,1616,-6008,609,-10097,1244,15271
8080,-6900,-684,-7912,604,-7408,762,15139
8089,-1640,-4628,3848,599,-6030,838,14966
8098,-2848,3440,21452,606,-1688,609,15538
8107,-6040,1108,32528,608,10003,1468,14849
8116,-7352,636,30340,605,15550,2637,14898
8125,-12820,4172,15472,603,12723,3059,15074
8134,-11848,2892,-664,636,7099,3029,14873
8143,-5792,1720,-476,617,2124,3340,14677
8242,-7588,21024,7244,615,2207,5253,10521
8251,-5676,17156,9636,666,1704,4533,10295
8260,-9156,21764,8292,673,2042,4364,9539
8269,-7320,20568,7764,670,3025,4593,8565
8278,-7060,17172,7908,676,2694,4148,7912
8287,-7936,18260,7056,676,3040,3779,7301
8296,-7896,18020,6952,677,3624,3543,6775
8305,-8604,18100,7636,681,3482,3131,6198
8314,-9176,17996,6940,676,3101,2807,5609
8323,-9368,16920,7044,683,2774,2538,5083
8422,-8700,13856,4932,687,7368,-1546,-75
8431,-8768,14512,5924,700,8268,-1943,-343
8440,-8852,16556,4808,691,7698,-2366,-627
8449,-8676,17492,4384,706,5933,-2832,-969
8458,-8164,17012,4564,701,3908,-3341,-1265
8467,-7596,16104,4660,704,2743,-3932,-1582
8476,-6884,14288,5288,700,3047,-4421,-1791
8485,-5908,13592,5868,705,4424,-4802,-1870
8494,-6740,14028,12852,700,6591,-4835,-1948
8503,-3520,17784,10548,693,8008,-3696,-2414
8602,-36,11380,2092,693,1033,-1991,-6899
8611,488,13852,5044,721,1352,-2949,-7311
8620,-1776,12708,3996,730,1978,-3555,-8050
8629,-2604,12512,7828,734,3455,-3793,-8729
8638,-2672,12176,7336,734,4205,-3688,-9422
8647,-3432,9984,6008,737,4641,-3641,-9870
8656,-4160,9080,4496,741,5130,-3781,-9999
8665,-5320,9576,4320,744,5456,-3764,-10037
8674,-5492,10144,3972,747,5666,-3550,-10094
8683,-5076,10700,5680,745,6718,-3307,-10268
8782,-10816,5528,684,739,-1167,2460,-10550
8791,-11816,6436,-720,758,2298,3346,-10249
8800,-13288,9448,1656,761,2843,3915,-10024
8809,-12092,10368,480,758,1422,4332,-10088
8818,-12468,12860,1804,759,-2027,4404,-10284
8827,-13040,12396,1724,756,-6299,4433,-10418
8836,-13240,11780,2244,760,-8910,4253,-10641
8845,-13844,10240,3072,758,-10355,4020,-10754
8854,-14504,8564,3968,754,-10441,3822,-10753
8863,-15092,7960,3948,767,-9441,3670,-10769
8962,-12400,5332,7832,763,-7479,3160,-9542
8971,-12940,4148,9220,812,-6729,3367,-9289
8980,-13316,4672,7208,829,-6163,3840,-8993
8989,-14008,4304,6932,838,-5741,3829,-8772
8998,-14012,4828,7436,846,-4989,4024,-8574
9007,-13636,4624,7504,862,-3910,4193,-8234
9016,-13812,5184,7180,869,-2801,4513,-7892
9025,-14276,5024,6940,903,-1357,4738,-7517
9034,-15084,4804,6308,894,-44,4976,-7143
