Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
3600,-16856,-10452,-4312,2490,-1742,9099,-883
3609,-15668,-9856,-4564,2474,-748,8896,-864
3618,-14996,-10420,-3032,2438,-534,8863,-1019
3627,-15624,-10708,-1648,2424,-1351,8805,-1212
3636,-15712,-8940,-1216,2501,-1578,8922,-1246
3645,-17468,-8352,-1876,2519,-1150,8887,-1263
3744,-12272,-6020,160,2514,4257,7892,345
3753,-15276,-4316,-2140,2365,4635,7893,487
3762,-14504,-4760,-2568,2339,5257,7812,698
3771,-14904,-5080,-4692,2346,5534,7503,816
3780,-13908,-6576,-2904,2313,5475,7842,763
3789,-11980,-5140,-2836,2366,5110,8072,502
3798,-11500,-5168,-3736,2381,5002,8123,244
3807,-12108,-5580,-3144,2427,4835,7997,52
3816,-12944,-4400,-3332,2393,4182,8016,-143
3825,-14896,-4276,-3772,2415,3614,8058,-448
3924,-25612,-1296,-56,2359,-12244,10664,-13858
3933,-27420,-4096,7420,2176,-16516,10620,-15500
3942,-28272,-760,3772,2190,-21622,10729,-17129
3951,-28780,-1864,1704,2162,-26316,10637,-18709
3960,-29520,-2928,2408,2160,-30156,10317,-19977
3969,-29872,-5072,2472,2117,-32457,9938,-20868
3978,-30032,-6608,1792,2186,-32768,9546,-21685
3987,-29748,-6932,-2660,2033,-31892,8992,-22400
3996,-28080,-7068,-528,1977,-28961,8098,-22670
4005,-24964,-5824,-1124,1913,-26070,7735,-22955
4104,-14304,-6392,-21808,1919,-19981,1109,-22965
4113,-12280,-5952,-25516,1296,-27325,104,-22705
4122,-8776,-10896,-27840,1472,-32768,-1307,-22516
4131,-6332,-22868,-29220,1293,-32768,-2763,-21954
4140,-6196,-32768,-28924,1370,-21682,-4775,-20918
4149,-7764,-32768,-27388,1349,-2079,-7745,-19612
4158,-8880,-32768,-27064,1382,15893,-11518,-18068
4167,-7848,-32768,-27208,1347,29337,-15934,-16375
4176,-5532,-30776,-26416,1248,32767,-20917,-14952
4185,-3428,-25356,-24208,1206,32767,-26136,-13592
4284,23912,22652,-10188,1207,32767,-31447,21658
4293,21968,22028,-7772,1200,32767,-26590,22712
4302,19260,15984,-5180,1203,32767,-22031,22854
4311,15180,11872,-5012,1168,26765,-17737,22501
4320,10976,9596,-5240,1189,21585,-13830,21633
4329,7556,7336,-4616,1268,16878,-10227,20507
4338,4392,4564,-5152,1284,13223,-7125,19289
4347,1692,2220,-5704,1179,11574,-4325,18041
4356,-688,1652,-7152,1208,10888,-1889,16851
4365,-3336,1804,-8452,1113,10363,278,15741
4464,-23016,-3440,7080,1114,3728,8986,6164
4473,-22008,-2536,5200,1402,2044,9297,5439
4482,-20832,-2728,4812,1436,367,9655,4696
4491,-20512,-4188,5764,1476,-449,9995,4034
4500,-21064,-5324,6068,1473,-795,10368,3374
4509,-22844,-6684,6104,1525,-1212,10788,2690
4518,-23072,-10596,8860,1560,-416,11038,2028
4527,-25288,-6712,-164,1608,196,11565,1198
4536,-19200,-5360,-2984,4,-106,12843,409
4545,-12684,-6856,2300,1,317,12626,-132
4644,-23332,-5872,-460,2,-7930,13465,-4880
4653,-23552,-2072,-1112,2,-7871,13439,-4941
4662,-21468,-1624,-2152,2,-7894,13704,-4997
4671,-20772,328,-1088,2,-8700,13715,-4894
4680,-21284,-100,1004,3,-8732,13827,-4547
4689,-20624,-116,216,2,-6987,13869,-3928
4698,-21208,-2768,-1656,2,-5195,13682,-3342
4707,-21072,-1436,-4848,0,-5252,13631,-2888
4716,-20144,-6640,-4408,4,-5468,13580,-2609
4725,-21792,-5724,-3832,3,-4288,13343,-2190
4824,-19820,-10964,-3560,0,-1987,11686,-898
4833,-20336,-11252,-2268,2148,-1304,11601,-1027
4842,-18788,-10860,-4772,2146,-1820,11624,-1266
4851,-17256,-8216,-5332,2116,-1610,11606,-1389
4860,-17392,-6232,-4760,2107,-829,11638,-1419
4869,-17604,-8404,-2672,2056,-196,11771,-1515
4878,-17516,-6980,-3492,2046,-157,11756,-1578
4887,-17796,-5812,-3820,2106,-224,11687,-1500
4896,-17948,-4576,-5680,2049,-368,11473,-1398
4905,-14372,-4980,-6444,2059,-477,11397,-1328
5004,-21072,-1500,-3644,2068,1640,12328,-4994
5013,-21056,-2940,-2316,1839,811,12187,-6015
5022,-20632,-5032,-564,1861,-612,12340,-7471
5031,-22892,-6980,880,1849,-2353,12556,-9223
5040,-25428,-8388,1416,1812,-5188,12710,-11107
5049,-25488,-7832,1540,1906,-8880,12794,-13102
5058,-25764,-7664,2096,1717,-13088,12705,-15072
5067,-27328,-6544,2372,1661,-18398,12452,-16790
5076,-28376,-5244,1164,1826,-23854,12292,-18302
5085,-29968,-4672,-2284,1600,-28197,11465,-19533
5184,-17328,-7708,-12568,1575,-10232,4081,-22756
5193,-14888,-7972,-13192,1220,-10539,3853,-23256
5202,-14212,-6300,-13556,1154,-13078,3670,-23813
5211,-13420,-5896,-15964,1136,-16989,3313,-24460
5220,-11544,-2216,-18892,1152,-23433,3061,-24939
5229,-10228,-2692,-20560,1095,-32766,2885,-25568
5238,-9804,-9000,-20196,1182,-32768,2489,-25996
5247,-10108,-17532,-21708,1196,-32768,1705,-25827
5256,-11004,-25588,-23376,1209,-26298,226,-25162
5265,-11784,-30880,-24652,1320,-13070,-2171,-24032
5364,5164,-5000,-12020,1323,32767,-32768,-2129
5373,7248,-2784,-10676,1084,32767,-32768,577
5382,9856,-932,-9528,1181,32767,-32768,3519
5391,13016,248,-8312,1095,32767,-32768,6565
5400,15960,2312,-9384,1126,32767,-32768,9711
5409,18680,3576,-13400,1114,32767,-32768,12819
5418,20212,5880,-16336,1254,32767,-32768,15900
5427,20624,8864,-15988,1257,32767,-31277,18746
5436,19624,14468,-14740,1094,32767,-26698,20808
5445,17056,18340,-11108,1186,32767,-22094,21738
5544,-6248,1444,-4812,1190,-1456,7179,10784
5553,-6268,-64,-4036,1190,-4777,8657,9570
5562,-7472,-6660,-2644,1166,-3651,10022,8442
5571,-10112,-8768,2800,1150,786,10764,7770
5580,-15332,-5244,3880,1255,1715,11023,7026
5589,-20460,-4688,4068,1213,3752,11084,6221
5598,-22140,-3144,3492,1312,4429,11155,5544
5607,-20656,-848,3528,1420,3931,11206,4940
5616,-19000,-204,3128,1509,2868,11433,4533
5625,-18824,-1168,3072,1534,1977,12007,4274
5724,-21692,-4568,712,1590,3503,14592,-1273
5733,-22048,-5264,-2436,4,427,14894,-2136
5742,-24088,-8456,-16,2,-2242,14810,-2903
5751,-25188,-9416,1408,3,-4084,15045,-3564
5760,-25448,-8032,908,4,-6955,15325,-4422
5769,-26788,-7924,944,2,-9525,15453,-4991
5778,-28872,-6316,1252,2,-10852,15608,-5256
5787,-28332,-5768,-204,4,-11574,15628,-5271
5796,-26228,-3756,-1016,2,-11018,15930,-4901
5805,-23176,-956,-2328,4,-11118,15886,-4455
5904,-16436,-6180,-8052,2,495,14594,-94
5913,-16408,-9444,-5404,2102,581,14660,-3
5922,-17764,-5824,-6420,2170,280,14581,1
5931,-19864,-8992,-6692,2181,155,14166,-41
5940,-19848,-8756,-7128,2136,154,13688,122
5949,-16800,-7072,-8596,2064,-13,13371,152
5958,-14192,-7492,-7136,2049,-397,13425,-2
5967,-14584,-7600,-7088,1969,-484,13468,-88
5976,-15120,-9936,-7176,2031,382,13304,-20
5985,-16340,-10176,-9608,2076,1213,13147,73
6084,-19312,-5676,-1540,2036,3491,13592,-3898
6093,-21036,-2712,-1640,1972,755,13478,-5158
6102,-21728,-3804,-1800,1984,-2273,13469,-6353
6111,-23560,-2492,-1268,1937,-5776,13795,-7519
6120,-22064,-3572,4600,1947,-8169,13973,-8653
6129,-22864,-5564,9116,1844,-10190,14144,-9991
6138,-25472,-6316,4376,1908,-12628,14119,-11376
6147,-25708,-5344,-224,1940,-15813,13788,-12772
6156,-25604,-5816,832,1999,-19397,13567,-14081
6165,-25700,-7136,372,1894,-23298,13175,-15100
6264,-22064,-7336,-9972,1908,-13925,6189,-20334
6273,-20788,-6024,-11436,1342,-11734,5781,-20586
6282,-18128,-5584,-13508,1374,-9743,5441,-20897
6291,-16540,-4956,-12916,1165,-7532,5022,-21150
6300,-14536,-5004,-15192,1140,-6098,4638,-21509
6309,-12932,-4276,-12564,1134,-4496,4552,-21670
6318,-12176,2704,-17668,1138,-10004,3980,-22204
6327,-10600,2300,-18052,1206,-19259,2838,-22807
6336,-9944,-2736,-16212,1176,-25991,1461,-23222
6345,-9368,-11420,-13872,1189,-28730,162,-23572
6444,-5752,-14160,-23548,1182,32767,-30917,-12583
6453,-4080,-13016,-22104,1197,32767,-32768,-10739
6462,-2136,-12068,-19328,1122,32767,-32768,-8677
6471,-80,-10424,-16984,1076,32767,-32768,-6442
6480,1332,-8196,-14080,1235,32767,-32768,-4065
6489,2260,-5824,-12436,1147,32767,-32768,-1550
6498,3672,-3256,-10336,1239,32767,-32768,1087
6507,5444,-1356,-10180,1086,32767,-32768,3723
6516,7056,-12,-10052,1074,32767,-32768,6404
6525,8928,2080,-9912,1065,32767,-32768,9026
