Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
2425,6636,-8156,10720,3,-2461,1320,1251
2434,6412,-7920,10488,4,-4856,1353,1255
2443,6088,-8388,10220,2,-6837,1374,1230
2452,6196,-8932,10212,2,-7906,1376,1209
2461,6000,-9892,10368,2,-8069,1418,1185
2470,5968,-10492,10128,2,-7063,1429,1164
2479,5888,-11292,10232,2,-5589,1511,1203
2488,5876,-11048,10156,2,-4148,1513,1186
2497,5640,-10244,10224,2,-3858,1651,1253
2506,5180,-9696,10168,2,-4837,1747,1230
2515,5176,-9888,10432,2,-6439,1922,1261
2524,5156,-10952,11000,4,-8066,2122,1344
2533,5004,-12160,10916,2,-8389,2283,1397
2542,4976,-13436,10572,2,-7422,2476,1481
2551,4476,-14132,10532,2,-5189,2600,1564
2560,3948,-14084,10128,2,-3223,2790,1586
2569,3632,-13240,9812,2,-1952,2963,1577
2578,2940,-12180,9668,2,-2212,3177,1529
2587,2712,-10648,9412,2,-4191,3373,1458
2596,3268,-10024,9476,2,-7819,3641,1344
2605,3888,-11060,9968,3,-11221,3900,1250
2614,3288,-13720,10000,2,-12678,4179,1165
2623,3376,-15784,9792,3,-11306,4350,1126
2632,3668,-16584,9596,3,-8488,4584,1149
2641,3720,-16016,9116,3,-5925,4740,1084
2650,3516,-14624,9240,3,-5250,5014,1030
2659,3036,-13896,9636,3,-6223,5223,940
2668,2680,-14144,9332,3,-8105,5544,862
2677,2092,-14960,9152,3,-9674,5766,754
2686,2708,-15968,9100,3,-9969,6036,691
2695,3624,-16808,9336,0,-8740,6169,571
2704,3904,-17308,9308,2,-6485,6382,457
2713,3940,-17204,9128,2,-3977,6491,264
2722,3712,-16272,9260,2,-2533,6696,160
2731,3824,-15344,9748,2,-2608,6868,-55
2740,3324,-15100,9596,2,-4308,7180,-242
2749,2712,-14336,8772,2,-6310,7439,-533
2758,2816,-15128,8908,2,-8109,7718,-757
2767,3740,-15856,9816,2,-9238,7934,-1004
2776,4212,-17440,10276,3,-8685,8122,-1226
2785,4264,-18540,13204,4,-6122,8186,-1372
2794,3280,-20288,13972,2,26,7870,-1347
2803,2084,-16628,16812,4,7054,7161,-1173
2812,2184,-13644,16808,4,10669,6602,-1053
2821,2528,-10952,12300,4,9779,6207,-997
2830,2320,-9280,11492,4,7033,5713,-1002
2839,1416,-8104,15124,4,4339,5356,-991
2848,236,-4848,10516,4,2215,4995,-782
2857,-76,-3508,8792,4,-960,4622,-438
2866,1324,-3336,8812,4,-5413,4304,-249
2875,2416,-7612,6352,1,-9550,4188,-322
2884,4168,-8676,4460,2,-13102,4131,-619
2893,4984,-10044,6376,3,-16929,4434,-1009
2902,3516,-15308,6056,3,-18094,4526,-1525
2911,3384,-19828,4624,3,-15657,4613,-1953
2920,3712,-20840,3424,3,-10355,4574,-2423
2929,3184,-17840,6020,3,-4088,4833,-2739
2938,1560,-17060,8684,3,2054,5198,-3237
2947,256,-18476,10104,3,7216,5741,-3579
2956,1068,-17952,10784,3,10873,6049,-3927
2965,2272,-14520,11424,2,13417,6326,-4406
2974,2624,-12432,10676,1,14211,6569,-4963
2983,2960,-12156,10892,1,13336,6594,-5383
2992,5104,-10636,12504,1,9810,6666,-5626
3001,9176,-5396,11928,1,535,6635,-5704
3010,7668,-6116,10176,1,-9096,7078,-5577
3019,8428,-8244,12016,1,-16762,7421,-5253
3028,8980,-9656,10736,1,-21178,7793,-4893
