Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
625434,636,-12256,11044,1566,-29412,-728,2592
625443,1076,-12996,9896,1566,-28842,-871,2716
625452,1336,-13592,9720,1566,-27492,-950,2624
625461,1444,-13188,9220,1566,-26304,-989,2526
625470,676,-12692,9292,1566,-26150,-1006,2365
625479,1080,-12900,9252,1566,-26810,-1164,2442
625488,1440,-13400,7304,1566,-28061,-1256,2784
625497,1648,-15172,6596,1566,-28334,-1745,3385
625506,1312,-16412,6940,1568,-26934,-1741,3318
625515,844,-16500,5748,1568,-25715,-1689,2967
625524,428,-16736,4732,1568,-24256,-1836,2588
625533,248,-17192,4900,1568,-22775,-1805,2263
625542,400,-17432,4980,1568,-21283,-1934,2002
625551,316,-17316,4576,1568,-19657,-2031,1804
625560,676,-17452,3872,1568,-17872,-1984,1620
625569,1884,-17644,3292,1568,-16102,-2079,1439
625578,2324,-17316,4948,1568,-14813,-2048,1392
625587,908,-17900,5504,1567,-13234,-1979,1517
625596,540,-17776,4556,1566,-10041,-1700,536
625605,844,-16564,3632,1569,-8961,-1569,450
625614,40,-16956,2672,1569,-8727,-1567,456
625623,-1212,-16652,1848,1569,-7879,-1567,410
625632,-1484,-17000,1692,1569,-7277,-1457,266
625641,-420,-17348,2228,1569,-7679,-1454,292
625650,1268,-17776,6132,1569,-8802,-1731,804
625659,-3764,-16268,11152,1569,-10262,-1574,1358
625668,-2852,-17680,5572,1569,-10326,-1796,1931
625677,64,-19128,2988,1569,-11477,-1796,1567
625686,-696,-20252,1948,1567,-13001,-1551,1127
625695,-536,-19184,124,1564,-13529,-1754,1219
625704,-480,-17472,-608,1564,-14707,-1761,1141
625713,-448,-17100,-272,1564,-17023,-1906,1250
625722,356,-17564,-432,1564,-19666,-2142,1342
625731,736,-18100,-1388,1564,-21847,-2233,1402
625740,12,-18328,-2452,1564,-22633,-2572,1362
625749,-284,-18320,-3264,1564,-22302,-2762,1049
625758,368,-18208,-3888,1564,-21962,-2923,402
625767,764,-17408,-3108,1564,-21611,-3128,-152
625776,884,-16372,-2252,1565,-21527,-3185,-491
625785,1148,-15872,-2204,1568,-21343,-3346,-705
625794,1760,-16712,-2476,1568,-19781,-3303,-1239
625803,1448,-17640,-2724,1568,-17312,-3055,-2463
625812,996,-17812,-3748,1568,-14539,-2969,-3587
625821,692,-16560,-4400,1568,-12196,-2828,-4343
625830,508,-16124,-4964,1568,-11004,-2836,-5083
625839,268,-14396,-5152,1568,-11484,-2720,-6034
625848,1496,-12940,-5812,1568,-13925,-2667,-6466
625857,928,-12308,-6240,1568,-17169,-2362,-7829
625866,1208,-11964,-6568,1571,-20834,-2099,-8849
625965,1288,-11460,-9004,1563,-873,-1717,-8733
625974,1484,-10320,-9060,1563,-2154,-1721,-8593
625983,2148,-9492,-9284,1568,-4064,-1797,-8558
625992,2832,-9388,-9904,1566,-6425,-1693,-8532
626001,1952,-10824,-10276,1566,-8730,-1697,-8523
626010,812,-11616,-10084,1565,-10900,-1567,-8495
626019,808,-11624,-9868,1563,-12807,-1010,-8322
626028,1252,-11120,-9540,1566,-14378,-817,-8291
626037,2016,-10400,-10028,1567,-15252,-1040,-8287
626046,2544,-10384,-10840,1564,-15624,-949,-8273
626145,3820,-11852,-11848,1564,-6849,-1791,-7462
626154,1888,-11684,-11568,1564,-5420,-1892,-7550
626163,1784,-11360,-10912,1566,-3802,-1917,-7442
626172,1816,-11112,-10820,1565,-1661,-1887,-7387
626181,2360,-10356,-11468,1566,158,-1795,-7494
626190,2888,-9168,-11532,1567,1254,-1901,-7512
626199,3520,-8320,-11256,1566,1128,-1823,-7449
626208,3896,-7448,-11140,1565,474,-1997,-7148
626217,3720,-7408,-11092,1563,-296,-2332,-6545
626226,3624,-8184,-10940,1568,-767,-2540,-5792
626235,3108,-8420,-11080,1561,-1126,-2709,-5264
626244,2828,-8324,-11276,1561,-1905,-2722,-4885
626253,2764,-7776,-11316,1561,-3399,-2593,-4458
626262,2768,-7292,-11612,1561,-5227,-2578,-4132
626271,3288,-7124,-11728,1561,-6990,-2601,-3752
626280,3272,-7028,-11580,1561,-8056,-2569,-3194
626289,3604,-7344,-11516,1561,-7703,-2333,-2845
626298,3116,-8648,-11652,1561,-6359,-1809,-2587
626307,2756,-8896,-11612,1561,-4776,-1738,-2415
626316,2716,-8412,-11716,1564,-3715,-1991,-2150
626325,3064,-7788,-12044,1566,-3326,-2189,-1790
626334,3388,-7668,-12016,1566,-3521,-2370,-1422
626343,3648,-7596,-12520,1566,-4366,-2306,-1111
626352,3068,-7928,-12576,1566,-6021,-1943,-732
626361,2752,-7952,-12260,1566,-7468,-1638,-342
626370,2816,-7580,-12392,1566,-8504,-1405,97
626379,2992,-7520,-12916,1566,-8823,-1189,626
626388,3216,-7848,-13240,1566,-8199,-1199,1102
626397,3720,-7832,-13664,1566,-6943,-1148,1117
626406,3968,-7040,-13744,1566,-5619,-1446,718
626415,4004,-6808,-13592,1563,-4962,-1590,383
626424,2916,-6356,-13500,1563,-5369,-1459,221
626433,3084,-6252,-13840,1563,-6291,-1463,290
626442,3044,-6380,-13600,1563,-7260,-1291,423
626451,3400,-6760,-13568,1563,-8046,-1095,415
626460,3544,-6848,-13944,1563,-8311,-877,371
626469,3832,-7240,-14068,1563,-8414,-551,236
626478,3436,-7116,-14184,1563,-8513,-298,184
626487,3612,-7688,-14276,1563,-8106,-191,91
626496,3624,-8028,-14492,1571,-7467,-158,105
626505,3860,-8164,-14144,1561,-6092,-218,58
626514,3200,-8164,-14040,1561,-4727,-281,145
626523,3308,-7136,-14384,1561,-3879,-316,76
626532,2972,-6920,-14784,1561,-3513,-258,-359
626541,3224,-6812,-14224,1561,-3804,-114,-543
626550,3960,-7136,-14124,1561,-4046,-27,-372
626559,4132,-7160,-13432,1561,-3844,319,-650
626568,4308,-7428,-13772,1561,-3239,467,-808
626577,4012,-7180,-13984,1561,-1691,673,-1060
626586,4524,-6312,-14176,1563,-540,765,-1065
626595,4248,-5732,-14068,1562,70,730,-1216
626604,4120,-5404,-14140,1562,447,656,-1467
626613,4176,-5480,-14112,1562,251,692,-1577
626622,4252,-6280,-13528,1562,7,515,-1860
626631,3928,-6508,-13308,1562,-123,520,-2223
626640,3952,-7056,-13368,1562,-631,773,-2672
626649,4140,-7332,-13444,1562,-710,957,-3225
626658,3356,-6752,-13356,1562,-574,1283,-3639
626667,3108,-6416,-12900,1562,-800,1169,-4119
626676,3968,-5644,-12996,1562,-1092,906,-3933
626685,4824,-5132,-13380,1565,-1615,386,-3270
626694,5116,-5252,-14724,1565,-1377,-139,-3110
626703,4964,-4628,-15808,1565,-1254,68,-3141
626712,4452,-2744,-15764,1565,-2830,-24,-3492
626721,3612,-1340,-15548,1565,-5563,-647,-3752
626730,3700,-1600,-16056,1565,-8897,-802,-4112
626739,3640,-2168,-16328,1565,-12392,-1266,-4406
626748,3956,-2296,-17324,1565,-15623,-1250,-4421
626757,3500,-2300,-18000,1565,-19097,-1047,-4630
626766,3720,-3360,-17016,1560,-22121,-1401,-4794
626775,3456,-2844,-15548,1564,-24355,-1394,-4978
626784,3304,-2628,-15076,1564,-25531,-1789,-5233
626793,2700,-2484,-14864,1564,-24839,-2977,-5462
626802,2500,-3132,-15104,1564,-22992,-3871,-5475
626811,2300,-3564,-15740,1564,-20920,-4532,-5496
626820,2716,-2172,-15744,1564,-17617,-4690,-5562
626829,3184,-2708,-15396,1564,-14644,-3897,-5526
626838,4156,-5228,-15064,1564,-10567,-540,-5432
626847,3936,-3648,-13556,1564,-8151,-541,-5452
626856,3644,-3008,-14824,1561,-4769,-479,-5647
626865,4184,-3580,-14148,1563,-2787,-452,-5582
626874,4148,-2388,-14620,1563,-1260,-441,-5633
626883,3844,-1428,-15344,1563,-463,-556,-5675
626892,3364,-308,-15296,1563,-868,-586,-5701
626901,3320,352,-15400,1563,-2049,-750,-5698
626910,3048,528,-15780,1563,-3311,-916,-5608
626919,2844,692,-16028,1563,-4387,-1013,-5525
626928,2816,460,-16268,1563,-4977,-1150,-5648
626937,2428,180,-16188,1563,-5101,-1197,-5667
626946,2376,248,-16044,1558,-4616,-1347,-5724
626955,2132,552,-16160,1562,-3732,-1395,-5775
626964,2568,1376,-16108,1562,-2837,-1545,-5850
626973,2876,2580,-16168,1562,-2322,-1678,-6038
626982,3116,3476,-16132,1562,-2603,-1759,-6164
626991,2896,3720,-15896,1562,-3224,-1929,-6402
627000,2804,2852,-15376,1562,-3612,-2005,-6626
627009,2500,1240,-15652,1562,-3800,-2114,-6770
627018,2508,576,-16208,1562,-3461,-2242,-6875
627027,3216,944,-15896,1562,-3930,-2306,-7001
627036,2260,2508,-16376,1563,-4789,-2515,-7182
627045,2788,616,-17092,1561,-5340,-2925,-6904
627054,2532,-356,-16840,1561,-4952,-3072,-6801
627063,2272,1064,-15960,1561,-3881,-3286,-6719
627072,2408,1856,-15020,1561,-2267,-3409,-6728
627081,2268,1096,-15176,1561,10,-3464,-6504
627090,2088,460,-15532,1561,3100,-3648,-6523
627099,1972,1456,-15408,1561,5743,-3598,-6672
627108,1884,2212,-15856,1561,6559,-3595,-6657
627117,1524,2512,-16140,1561,5848,-3746,-6614
627126,1240,2832,-16088,1562,4383,-3769,-6408
627135,1548,2152,-16284,1562,2914,-3858,-6346
627144,1604,1912,-15564,1562,1757,-3952,-6370
627153,1152,1880,-15932,1562,1002,-3913,-6214
627162,1072,2004,-16836,1562,716,-4072,-6192
627171,1220,2148,-17504,1562,667,-4257,-6107
627180,936,1856,-17888,1562,115,-4507,-5916
627189,804,1996,-17380,1562,-679,-4874,-5695
627198,956,1632,-17868,1562,-1724,-5134,-5425
627207,1104,2496,-17448,1562,-3010,-5485,-5238
627216,1304,2412,-17236,1558,-4344,-5722,-5044
627225,1500,2372,-16660,1561,-5790,-5893,-4886
627234,1392,2004,-16000,1561,-6973,-6049,-4849
627243,1300,1736,-15040,1561,-7874,-6063,-4685
627252,1268,1456,-14216,1561,-8310,-5990,-4643
627261,1196,992,-14552,1561,-7846,-5844,-4664
627270,804,1216,-14380,1561,-6668,-5535,-4707
627279,980,1656,-14260,1561,-4877,-5365,-4872
627288,936,1760,-14104,1561,-3288,-5080,-4961
627297,672,1472,-14196,1561,-2385,-4894,-5044
627306,-384,1216,-13736,1561,-1978,-4734,-5078
627315,-832,892,-13332,1559,-1834,-4313,-4953
627324,-1336,260,-13568,1559,-1547,-4029,-4824
627333,-1064,-96,-13684,1559,-704,-3687,-4585
627342,-1200,-300,-13900,1559,693,-3224,-4224
627351,-884,-504,-14784,1559,2942,-2927,-3927
627360,-908,12,-15632,1559,5318,-2702,-3618
627369,-1048,704,-16444,1559,7010,-2481,-3302
627378,-1612,756,-16972,1559,8066,-2403,-3058
627387,-2040,436,-17296,1559,8374,-2263,-2622
627396,-2352,764,-17420,1560,8155,-2154,-2289
627405,-2724,1252,-17428,1556,7688,-2116,-2055
627414,-2836,1504,-17964,1556,7164,-1979,-1853
627423,-3108,1968,-17812,1556,6932,-1877,-1908
627432,-3296,2856,-17608,1556,6799,-1740,-2041
627441,-3588,3276,-17868,1556,6163,-1517,-2259
627450,-3440,3072,-17632,1556,4783,-1465,-2457
627459,-3196,2292,-17704,1556,3136,-1357,-2483
627468,-2872,1600,-17756,1556,1814,-1275,-2394
627477,-2280,1356,-18024,1556,1045,-1287,-2395
627486,-1924,1104,-17784,1559,601,-1103,-2390
627585,-1204,1444,-16516,1561,-5252,13,-1703
627594,-1140,1124,-16724,1560,-6408,14,-1936
627603,-928,764,-16024,1561,-7459,36,-2025
627612,-1024,336,-16424,1560,-8224,13,-1966
627621,-1208,-116,-16972,1560,-8376,-88,-1977
627630,-1772,-716,-16784,1558,-7794,-99,-1987
627639,-2140,-1168,-16764,1559,-6431,-60,-2194
627648,-1804,-1684,-16528,1558,-4322,72,-2414
627657,-1112,-1952,-16828,1562,-2083,336,-2764
627666,-468,-1708,-17136,1558,-148,586,-3106
627675,-404,-1116,-17160,1557,721,945,-3365
627684,-524,-1044,-17232,1557,1261,1242,-3629
627693,-600,-732,-17236,1557,1678,1522,-3887
627702,-1200,-424,-16892,1557,1651,1858,-4108
627711,-1184,-608,-16412,1557,1998,2098,-4359
627720,-1272,-28,-17244,1557,1752,2317,-4480
627729,-716,32,-17164,1557,1293,2502,-4631
627738,-420,108,-17184,1557,788,2604,-4788
627747,-556,92,-17064,1557,310,2783,-4872
627756,-768,40,-16832,1560,261,2802,-5072
627765,-640,-212,-16904,1562,505,2818,-5195
627774,-1024,-216,-17124,1562,840,2878,-5271
627783,-1368,-140,-16728,1562,1330,2808,-5437
627792,-1600,-4,-16744,1562,1761,2810,-5524
627801,-1652,-88,-16452,1562,2226,2781,-5602
627810,-1584,152,-16208,1562,2945,2742,-5741
627819,-1424,120,-15780,1562,3590,2740,-5755
627828,-1376,592,-15804,1562,4090,2716,-5850
627837,-1008,756,-15748,1562,4056,2625,-5906
627846,-668,1256,-15740,1558,3320,2648,-5872
627855,-964,1952,-15728,1557,2353,2551,-5911
627864,-1660,2380,-15000,1557,1119,2478,-5921
627873,-1840,2264,-14880,1557,-394,2433,-5887
627882,-1728,2060,-14844,1557,-1572,2341,-5832
627891,-1580,1836,-14836,1557,-2399,2316,-5698
627900,-1716,1572,-14832,1557,-2683,2156,-5574
627909,-1792,1336,-14960,1557,-2332,2007,-5507
627918,-1520,1552,-14940,1557,-2050,1906,-5364
627927,-1432,1856,-14800,1557,-1799,1714,-5240
627936,-1216,2108,-15068,1556,-1804,1538,-5054
627945,-1108,2408,-15024,1555,-2070,1354,-4900
627954,-1048,2376,-15156,1555,-2222,1138,-4741
627963,-1292,2400,-15032,1555,-2288,1045,-4547
627972,-1356,2244,-15076,1555,-2108,805,-4379
627981,-1088,2284,-15168,1555,-1933,691,-4152
627990,-960,2432,-15536,1555,-1954,579,-3910
627999,-804,2440,-15588,1555,-1911,421,-3725
628008,-652,2484,-15656,1555,-1997,348,-3486
628017,-520,2592,-15700,1555,-2180,279,-3288
628026,-708,2740,-15804,1561,-2324,183,-3145
628035,-868,2772,-15636,1557,-2841,255,-2949
628044,-1236,2580,-15980,1557,-3423,195,-2769
628053,-1420,2464,-16324,1557,-4156,266,-2564
628062,-1176,2452,-16496,1557,-5122,200,-2373
628071,-964,2868,-16248,1557,-6215,253,-2218
628080,-1196,3264,-15780,1557,-7548,390,-2055
628089,-1660,3380,-15708,1557,-8744,438,-1988
628098,-1748,3116,-15644,1557,-9618,495,-1905
628107,-1464,2864,-15848,1557,-10220,615,-1791
628116,-1028,2668,-15916,1562,-10380,600,-1727
628125,-684,2456,-15960,1559,-10199,692,-1585
628134,-416,2396,-16156,1559,-9610,664,-1516
628143,-16,2484,-16260,1559,-8546,624,-1492
628152,84,2624,-15972,1559,-7428,652,-1397
628161,-104,2808,-15868,1559,-6100,617,-1406
628170,-344,2844,-15724,1559,-4750,659,-1362
628179,-272,2964,-15588,1559,-3531,675,-1323
628188,-240,3116,-15468,1559,-2267,725,-1310
628197,76,3444,-15616,1563,-1390,861,-1242
628206,144,3540,-15704,1554,-577,898,-1217
628215,272,3628,-16104,1552,142,989,-1088
628224,304,3704,-16236,1552,609,1093,-984
628233,76,3832,-16368,1552,963,1086,-929
628242,24,4072,-15984,1552,968,1218,-841
628251,-144,4128,-15916,1552,770,1323,-774
628260,-92,4008,-15548,1552,625,1409,-710
628269,64,3644,-15384,1552,483,1570,-593
628278,296,3220,-15520,1552,804,1653,-526
628287,236,2832,-15564,1552,1481,1680,-470
628296,656,3040,-15544,1557,1948,1765,-376
628305,652,3156,-15676,1559,2420,1710,-351
628314,524,3420,-15516,1559,2499,1733,-305
628323,588,3440,-15124,1559,2386,1635,-285
628332,720,3480,-14860,1559,2054,1637,-266
628341,872,3348,-14832,1559,1518,1578,-206
628350,996,3344,-14592,1559,1133,1459,-213
628359,1232,3188,-14388,1559,907,1406,-91
628368,1232,3260,-14260,1559,739,1282,-78
628377,1184,3416,-14028,1559,496,1161,0
628386,1528,3564,-13896,1559,9,1068,107
628395,1552,3252,-13904,1557,-339,871,198
628404,1476,3108,-14116,1557,-246,669,263
628413,1268,2960,-13948,1557,220,508,309
628422,1184,3016,-13836,1557,1165,219,337
628431,1224,2652,-13364,1557,2199,20,403
628440,1220,2444,-13568,1557,3295,-212,455
628449,1344,2464,-13684,1557,4348,-487,558
628458,1400,2460,-13540,1557,4974,-672,681
628467,1352,2156,-13744,1557,5635,-975,779
628476,1332,2168,-13708,1560,6467,-1261,867
628485,1040,2540,-13272,1557,7044,-1464,921
628494,664,2712,-12860,1557,7449,-1735,972
628503,292,3004,-12940,1557,7127,-1860,1055
628512,-80,3248,-13012,1557,6324,-2097,1089
628521,-300,3352,-13160,1557,5135,-2338,1171
628530,-712,3744,-13100,1557,3345,-2478,1233
628539,-948,3708,-13428,1557,1345,-2755,1291
628548,-1492,3836,-13612,1557,-778,-3042,1401
628557,-1548,3704,-13932,1557,-2977,-3307,1595
628566,-1996,3316,-14100,1559,-4378,-3665,1686
628575,-2456,2944,-14332,1555,-4851,-3919,1815
628584,-2564,2244,-14544,1555,-4441,-4234,1881
628593,-2584,1808,-14696,1555,-3530,-4411,2041
628602,-2448,1456,-14900,1555,-2146,-4685,2237
628611,-2168,1564,-15080,1555,-420,-4912,2383
628620,-2544,1752,-14960,1555,982,-5005,2571
628629,-2984,2048,-14944,1555,2252,-5200,2677
628638,-2784,2144,-15268,1555,3003,-5300,2797
628647,-2764,2296,-15948,1555,3121,-5376,2922
628656,-2708,2440,-16228,1553,2945,-5490,3023
628665,-3180,2436,-16520,1555,2342,-5492,3154
628674,-3712,2348,-16716,1555,1659,-5574,3255
628683,-4532,2592,-16704,1555,-615,-5489,3030
628692,-3364,592,-18696,1555,-3330,-5563,3454
628701,-2588,1312,-18904,1555,-5323,-5732,3559
628710,-3004,2688,-18196,1555,-7895,-5619,3364
628719,-2904,3456,-17796,1555,-10488,-5469,3027
628728,-3168,2668,-17392,1555,-12023,-5182,2673
628737,-3188,1412,-17144,1555,-12028,-4756,2168
628746,-2640,272,-16944,1553,-10686,-4313,1735
628755,-2428,-220,-17104,1547,-8792,-3810,1556
628764,-2660,740,-17652,1547,-6681,-3441,1450
628773,-2768,1112,-18028,1547,-5070,-3159,1347
628782,-2824,1784,-17872,1547,-4453,-2824,1384
628791,-2844,2488,-17340,1547,-4406,-2622,1372
628800,-2984,2420,-17380,1547,-4332,-2485,1287
628809,-2548,2468,-17280,1547,-4255,-2315,1231
628818,-2260,2548,-16872,1547,-4207,-2226,1124
628827,-2312,2660,-16980,1547,-4259,-2162,1051
628836,-2416,2928,-16840,1554,-4801,-2047,1017
628845,-2724,2948,-16812,1554,-5497,-2078,943
628854,-3200,3048,-16460,1554,-5931,-2042,844
628863,-3488,2960,-15980,1554,-6190,-1980,765
628872,-3320,3164,-15428,1554,-6241,-1989,628
628881,-2284,2524,-15244,1554,-5953,-1955,489
628890,-1920,1708,-15120,1554,-5094,-1935,405
628899,-2164,1932,-15100,1554,-3851,-1962,214
628908,-2528,2416,-14852,1554,-2705,-1974,-13
628917,-3132,2652,-14724,1554,-1850,-1994,-232
628926,-3396,2416,-14612,1556,-1045,-2094,-382
628935,-3576,2844,-14748,1552,-518,-2109,-481
628944,-3596,3084,-14712,1552,-198,-2160,-590
628953,-3580,3128,-14852,1552,60,-2226,-719
628962,-3532,3360,-14812,1552,203,-2218,-775
628971,-3292,3628,-14324,1552,505,-2294,-911
628980,-3532,3544,-14256,1552,907,-2264,-996
628989,-3392,3664,-14304,1552,1344,-2269,-989
628998,-3296,4036,-14624,1552,1604,-2287,-1048
629007,-3244,4396,-14924,1552,1237,-2298,-1007
629016,-3296,4852,-15368,1553,559,-2447,-973
629025,-3584,4616,-15716,1550,74,-2568,-954
629034,-3992,4268,-15936,1550,-61,-2614,-876
629043,-4412,4540,-15824,1550,154,-2685,-873
629052,-4164,4572,-15652,1550,156,-2675,-781
629061,-3800,4600,-15824,1550,204,-2585,-740
629070,-3524,5096,-15796,1550,-91,-2419,-658
629079,-3256,5496,-15480,1550,-625,-2320,-627
629088,-3336,5668,-15296,1550,-1446,-2059,-535
629097,-3684,5308,-15652,1556,-2073,-1869,-474
629106,-3664,4856,-15992,1552,-1888,-1754,-431
629115,-3552,4404,-16048,1552,-1243,-1604,-346
629124,1640,-11440,-14884,1552,4894,-166,-2609
629133,-3924,8652,-13468,1552,4750,-1173,-356
629142,-4644,3840,-19468,1552,3277,-654,-102
629151,-4072,3684,-18272,1552,1431,-421,-202
629160,-4188,6104,-15360,1552,-121,52,68
629169,-4052,4668,-14360,1552,-924,524,-2
629178,-2468,2992,-13832,1552,-975,838,-478
629187,-3344,3244,-14396,1552,-647,1010,-513
629196,-4072,3448,-14776,1552,-400,1005,-485
629205,-4820,3656,-15372,1552,-224,955,-666
629214,-5200,3644,-15440,1552,-419,883,-621
629223,-4892,3620,-15760,1552,-628,652,-590
629232,-4600,3548,-15560,1552,-706,555,-512
629241,-4380,3708,-15388,1552,-851,376,-382
629250,-3776,3668,-14964,1552,-956,220,-430
629259,-2876,3720,-14812,1552,-1031,203,-506
629268,-2928,3440,-14864,1552,-751,128,-619
629277,-2924,3644,-14664,1552,-99,71,-637
629286,-3376,3876,-14648,1554,536,45,-723
629295,-3684,3904,-14756,1556,1236,-34,-845
629304,-3864,3768,-14764,1556,1600,27,-866
629313,-4208,3968,-14788,1556,1628,26,-874
629322,-4732,4016,-14772,1556,1646,-27,-930
629331,-4788,3948,-14732,1556,1558,73,-905
629340,-4440,3856,-14496,1556,1525,63,-903
629349,-4272,3932,-15116,1556,1430,120,-911
629358,-4032,4252,-15632,1556,1005,249,-948
629367,-4232,4932,-15448,1556,283,254,-955
629376,-4088,5016,-15000,1555,-836,407,-937
629385,-4288,4628,-15308,1552,-1728,436,-893
629394,-4216,3776,-15572,1552,-1712,443,-827
629403,-4036,4500,-15108,1552,-1453,539,-813
629412,-4216,3200,-15056,1552,-765,649,-876
629421,-4720,3896,-14940,1552,40,720,-1044
629430,-5020,4212,-15060,1552,180,712,-805
629439,-5236,3596,-15012,1552,243,604,-693
629448,-4808,3172,-14928,1552,362,471,-577
629457,-4524,3420,-14728,1552,343,438,-485
629466,-4464,3928,-14964,1555,355,227,-426
629475,-4064,3292,-14964,1553,325,163,-396
629484,-3980,3416,-14980,1553,181,88,-355
629493,-3488,3340,-15172,1553,161,-101,-376
629502,-2992,3480,-15284,1553,2,-131,-358
629511,-3004,3736,-15284,1553,-157,-179,-380
629520,-2816,3344,-15268,1553,-87,-259,-469
629529,-2812,3752,-15296,1553,-393,-192,-524
629538,-3352,4404,-15188,1553,-1031,-208,-652
629547,-4004,4596,-15288,1553,-1670,-328,-562
629556,-4352,4332,-14980,1557,-2295,-225,-530
629565,-4448,3960,-14800,1555,-2606,-280,-594
629574,-4156,3672,-15644,1555,-2621,-177,-684
629583,-3820,3660,-15488,1555,-2505,40,-714
629592,-3820,3888,-14980,1555,-2156,360,-829
629601,-3716,3852,-14732,1555,-2015,421,-889
629610,-3884,4060,-14828,1555,-1979,310,-966
629619,-4100,4084,-14792,1555,-2049,126,-970
629628,-4268,4224,-14864,1555,-2329,159,-939
629637,-4268,4232,-14800,1555,-2630,524,-886
629646,-4484,4588,-14876,1551,-2972,890,-1113
629655,-4444,4752,-14804,1555,-3697,901,-1116
629664,-4152,4840,-14632,1555,-4657,1150,-1322
629673,-4488,5304,-14628,1555,-5403,1356,-1298
629682,-4212,4428,-14380,1555,-6353,1143,-1061
629691,-4148,4640,-14520,1555,-6726,1003,-911
629700,-3312,4720,-14480,1555,-6757,1198,-1039
629709,-2604,-19036,-2100,1555,-6807,-6,-2907
629718,-2856,304,-12412,1555,-2586,407,-2166
629727,-2356,592,-17948,1555,-3420,-37,-1643
629736,-4760,1968,-14708,1555,-1435,23,-566
629745,-4220,2084,-14420,1555,-714,-267,-827
629754,-4428,4952,-14312,1555,-1046,-94,-534
629763,-4608,4736,-13392,1555,-149,-127,-675
629772,-4500,4964,-14260,1555,629,-66,-661
629781,-4344,5380,-14240,1555,784,-24,-725
629790,-3764,4816,-14692,1555,994,-92,-885
629799,-3124,4380,-14752,1555,1158,9,-899
629808,-2988,4312,-14756,1555,1130,8,-885
629817,-3420,4456,-14556,1555,1158,31,-871
629826,-3976,4856,-14600,1551,840,94,-883
629835,-4140,4708,-14636,1552,506,276,-858
629844,-4660,4784,-14664,1552,138,794,-944
629853,-4276,4488,-14884,1552,-134,779,-1081
629862,-4472,6144,-14488,1552,810,715,-401
629871,-3508,3216,-14180,1552,591,279,-966
629880,-3400,3820,-14984,1552,724,214,-1135
629889,-3732,4072,-14356,1552,971,284,-1086
629898,-3784,5176,-14384,1552,1018,565,-1074
629907,-3860,5188,-14220,1556,740,1129,-1075
629916,-4272,5340,-14608,1553,158,1303,-933
629925,-4160,5316,-14784,1555,-436,1270,-876
629934,-4256,5140,-14968,1555,-1007,712,-807
629943,-3368,4676,-15052,1555,-1448,716,-762
629952,-3556,4568,-14792,1555,-1482,595,-579
629961,-3412,3876,-15100,1555,-1273,631,-518
629970,-3244,3976,-14984,1555,-1114,778,-412
629979,-3044,3728,-14980,1555,-710,881,-472
629988,-3008,3828,-14936,1555,-301,950,-411
629997,-2868,4164,-14636,1555,72,868,-480
630006,-3416,4320,-14860,1554,369,578,-546
630015,-3116,4128,-14692,1554,302,651,-463
630024,-3800,4784,-14716,1554,262,841,-432
630033,-3692,5020,-14972,1554,7,587,-395
630042,-4128,4888,-14936,1554,-448,436,-383
630051,-4100,4856,-14824,1554,-766,255,-435
630060,-4084,4956,-14788,1554,-1144,563,-501
